Engine Type,Engine Power,Distance,Towing Speed,Tow Type,Tow Size,Wind Speed,Current Speed,Wave Height,Sea State,Water Depth,Wind Direction,Maintenance History,Fuel Consumption,Pilotage Point,Berthing Point,Waypoints,Traffic
1,3000,18,9.796484133627004,2,9174,14.29029285974673,0.9420123864042942,1.0040715615093112,4.360139497986336,13.272770825563162,2,1,1446.4101432158582,"(41.5171990975756, -98.28179983933158)","(21.102949290890194, 101.41869559762375)","[(35.15849485530205, -50.95072405058039)]",31
0,1000,1,9.15263160604987,2,8227,5.143389406211385,1.542109216747288,1.1689663194454638,2.438038154082463,16.179624305937867,2,2,831.85263160605,"(76.28012074613736, -65.07256951809724)","(-31.221495147420725, 115.09443594842037)","[(60.26198614698416, 115.94079176292081), (-49.18563661117216, 133.1631056379996), (-32.996993578956406, 48.7232046938353)]",21
1,3000,33,8.694945687977619,0,9363,1.1529647637339036,1.6436950742431602,0.815248538166408,1.4851156921518598,8.183753202915408,4,0,1797.0996231097843,"(54.72540236401716, 112.69950518065605)","(33.2705006313913, 99.61299599878419)","[(-64.03947329816108, 128.39170262955918), (79.73450622283201, -74.77318140121442), (58.71140257666761, 0.12325682829867901), (7.332340361138364, 89.10927947359198)]",23
1,3000,6,4.807456748793003,1,9287,11.1218380963801,1.5094500059332672,0.3198333671429954,2.0783365731850356,7.021150038834575,2,2,1015.2342214782741,"(-61.88080581874205, 67.81434917306186)","(82.07233350506021, -51.41649429913801)","[(50.37509882094713, 93.95861092011575)]",23
1,3000,15,3.4329977552828455,0,7860,14.511841953504124,1.438901071486654,0.0077126740593904675,4.552339165197203,18.581362364097863,5,2,940.484898987728,"(-47.79469892041478, -118.92703832638145)","(48.87750674989596, -165.51676523998177)","[(18.53384793442015, -168.30008817085536)]",28
1,1000,29,9.180212864674505,0,3281,17.541608594521993,1.4453575980640672,0.3020799317992029,1.7677044391991648,10.271739769746311,1,2,594.3261730755607,"(27.79943528446647, 99.51901658003658)","(42.2853884812225, -135.36791548648395)","[(-11.895936521685925, 83.30354307431764)]",14
0,3000,2,5.175023126952661,1,1929,11.169263520950242,0.33090610405285914,0.09483114900979006,1.2697294722463703,5.552136057691091,2,1,223.95013876171598,"(-44.81000708692998, 0.6353050782860237)","(75.17803425774477, 5.056533871974409)","[(-70.30881371028912, -67.17509065359638)]",18
1,2000,47,4.291115692623903,0,5737,0.23446163878428905,1.3406913303242152,0.9739112012492654,3.447645222753625,16.901555715234977,6,0,977.0648751066469,"(-88.92662987833221, -15.42990975595609)","(-67.07089464714127, -133.1836032723627)","[(-13.06925634093409, 38.832506987223724), (44.812878498971, 86.97394704930343), (-88.3348244911156, 15.707538313951204)]",30
1,3000,48,2.609924353897271,0,7873,17.142750729967787,1.742013967131919,0.24074862642672734,1.5031968223834025,7.997394326563963,5,1,1163.129106961207,"(-39.452887096620046, 35.36657771397873)","(-66.86533601734425, 10.8074166445179)","[(-2.9945793135315597, 86.82853226880576), (89.48212281737159, -127.0902987663319), (-62.28041567170665, 66.41609763089335), (-39.57961857335222, -77.85834639337793)]",47
1,3000,25,5.268103955701186,0,2274,19.340913913918815,0.7194358075121812,1.7014703958867243,2.4940760322952817,15.718388674634369,7,1,622.5077966775889,"(-11.895843088753779, 121.2589798913923)","(-76.63303641785555, 151.22627078723764)","[(39.202781138606355, -84.29808470027149)]",24
1,2000,17,3.718697675865605,0,3631,10.387123120432637,0.49402620278431497,2.794341408963501,4.2930595857816005,17.37284952045357,2,2,489.5357209794306,"(-25.893380925613542, 46.88320948218478)","(59.8187097968671, -160.77236595013107)","[(-9.912545235845357, -54.33027673737746), (48.61963508137768, -119.9725968031187), (59.66264825509279, -84.00118166511498), (-16.64867627703825, -153.37634333608815)]",23
0,1000,7,8.533854673595265,2,9646,17.679349513640116,1.1349728600810676,0.8012620516076828,3.959285007382287,16.071840042135214,5,0,1024.3369827151669,"(42.0761892631206, 27.769265203939284)","(76.67039668805211, -147.55431426281797)","[(1.6999882378820246, -164.56332269260693), (-2.542472694749705, -100.05487402270201)]",20
0,2000,42,6.788499702239409,0,4443,3.8459994393711305,1.4796303848224381,1.3655458078139464,0.6966768461459238,16.747471474801777,6,1,1014.5339749881102,"(-83.62590438783107, -43.12840056933638)","(72.5972952415313, 153.6468216114169)","[(-82.70570986012483, -106.10404921556568), (11.122808583045654, -177.6166811317587), (-10.072569610580743, -170.7057234739312), (-70.38868533911563, 113.34035117789614)]",34
0,3000,7,5.3806516509026645,2,9129,8.353251063009594,0.1480473255472341,2.079128891763289,4.390480671317138,14.24294477360753,1,1,1025.893684668956,"(35.36039314649332, -100.39856142666365)","(34.3411276388553, 149.24692058652676)","[(3.8028992878384997, 161.82748703399903), (36.59833938926397, 2.7725089398668956), (-22.06017704165376, 6.177624884802867)]",12
0,3000,30,9.917214014667316,1,4661,4.67044097781681,0.7840635323730052,1.024640216779563,1.163279321711554,8.926885782129256,7,2,1358.6492613200585,"(14.657462623208545, 62.74513616616943)","(-81.61395381883277, -50.851373282482285)","[(-66.82512311029559, 131.13451036164093), (-16.286423224631505, 170.6602186535153), (-3.235572985558804, 13.6231208933755), (32.536654422948914, -38.31775589305536)]",17
0,1000,8,8.687617632539155,0,9726,3.2088573000936105,1.7388424997909322,2.4992060337862245,0.24203685120585572,9.712726161983689,0,1,1042.1009410603133,"(38.65279738412076, 125.81475545109191)","(-16.95578442412696, -117.65020404380586)","[(-1.5829582257553625, -81.88130323054568), (58.9709704672413, 14.687264491449326), (-49.635887751628175, 6.052106314200074), (-44.87688563523715, -175.23322064749098)]",8
0,1000,29,2.345595058691078,1,5202,7.684480479740012,0.21848133258112878,0.8176941145767541,0.5916369521070847,13.606023596900531,4,1,588.2222567020412,"(81.85368703647248, -154.51344415714772)","(27.448901162419688, -109.89084845901829)","[(-79.07625773055857, -11.82272625526707), (69.71183317127986, -117.5059656153702), (-0.847111460618251, 20.63499981462101), (-49.89741347616607, 162.58219911899414)]",13
1,2000,25,8.372936233958633,1,2108,7.20622332711129,0.7616148408338224,2.8943531139142147,4.111008861730351,10.0208798497628,6,0,629.4468116979317,"(-71.07150849119294, 123.54308192149057)","(-1.0268186358501907, -50.767528412276306)","[(-40.574857843873694, 53.63602786145714), (75.21909250013238, 79.28400300748837), (27.639908809240055, -163.12573603301223), (-42.92802992491886, 122.12553489779066)]",7
1,3000,14,3.215797266706124,2,9394,11.574381002784088,0.5627939025967374,0.5574260714822863,0.3366579911632095,13.717594925320808,5,2,1074.4634852016572,"(-80.32279779623693, -132.0769727694012)","(23.475376231936878, -81.68268720237599)","[(-36.1703668607357, -10.614697201678013)]",0
1,3000,46,8.426537099158114,0,5562,19.776511976728695,1.114257093227846,1.8821432157592577,3.180695255234512,5.231119950824692,2,1,1719.06211968382,"(-89.54375319607014, 12.171101700820316)","(-86.79054206630612, -29.04560938864853)","[(-3.58525453201635, 127.42575050133314)]",17
0,1000,45,3.224835873181159,1,1480,17.525864118448865,0.8895458272539267,2.0466197867807208,4.531894397562309,16.991305423690463,4,1,293.11761429315214,"(88.59947288419414, -154.36032990338487)","(68.68345059038384, -8.628872968734896)","[(62.59890395859537, 148.7542436332272)]",25
1,3000,43,2.1818309545176238,0,9345,14.034015085111102,0.014537093220979402,0.9923600548739754,3.4339549719912226,17.069222489758502,0,2,1215.9561931327735,"(-56.74147331840195, 114.79810380971333)","(81.95836605982097, 120.50534643337994)","[(86.99108360965332, 0.6254662707517582), (25.92551958309346, 49.23452802432507)]",18
1,3000,36,2.0593137068448053,2,3830,5.518056729006949,1.662199976471108,1.916447716603305,2.4088482300400402,11.083435493984524,6,0,605.4058803392389,"(53.37178934127073, -132.1553539602312)","(-20.047432781097953, -16.08745169744344)","[(-65.59231781486294, 115.07749489209925), (-12.253058297539766, 116.21979134100633), (55.67807857675112, -59.84510454874028), (-14.350848411139253, 139.7971774577739)]",46
1,3000,9,2.162239805354135,1,3197,13.94786286752346,1.6710457782942112,0.5879505793221664,3.730166388542855,15.424549760790848,3,2,378.0804747445617,"(77.88437911562673, -178.18982932709724)","(87.52911384002573, -118.04818202044297)","[(38.06026903259041, -81.60566467551558), (86.27756737322969, 30.857372902171022), (-56.348117533284665, -118.64371717894835)]",13
1,3000,22,6.070487053441262,2,9748,5.009675766360877,0.8727063653102838,2.02481960072019,0.30856330853799574,6.899190242749191,6,0,1375.4521455271233,"(82.66961213983294, -1.4414323315993727)","(-59.593154123757294, -73.21827810674132)","[(-69.35810836310439, -125.2149390880659)]",31
1,1000,28,5.265486382140747,2,8612,7.0663704337123345,0.02391977387364408,1.7878131406129611,0.12224823840363941,18.655017611336355,2,1,1008.6336186999409,"(-23.573527959456428, -160.87035506492353)","(17.694097998260773, -40.85263772356166)","[(-33.30922753207721, 177.7127547558809), (1.9941823838025527, 61.887270114814726), (84.60606317829806, -68.9797108713307), (-15.819468148852195, -134.95576624106215)]",33
1,2000,1,7.141812548090999,1,5516,7.015732797843166,0.4148771572772403,0.8416738464184754,2.918124702293559,8.74819878330622,6,0,565.8836250961821,"(80.7309381386082, 112.41144846982127)","(81.93022583374506, 30.863985829001336)","[(-69.56954709205269, -105.48868987813101), (-66.4458619912272, 75.02367671943625)]",7
1,2000,43,3.426857080851499,2,3860,2.4839412916694092,0.8342331347815051,2.196507676019444,0.6862129592024924,13.86502887539899,5,2,680.709708953229,"(17.04055450386359, -115.76269737456988)","(66.99500725943756, 91.37668030138792)","[(-72.446236986022, 32.85317232826114), (-29.30015509873362, -142.20342781199616), (70.0918389989614, -146.65863308819658), (-39.39408809871053, 30.401122838567034)]",11
1,2000,36,6.222529673851071,0,3777,13.145078093394327,1.9082701002220936,2.6276572329867274,2.14061982737874,8.054633777133127,7,1,825.7221365172771,"(-11.774145897309992, -99.18511935905434)","(-40.97203560473617, -62.29067363105817)","[(33.109987138586845, -11.484302667792207), (53.40274510540863, -74.07055992885496)]",5
0,2000,37,5.255254188926657,1,7981,2.8184279725648276,0.05466053035383256,1.9664354486291467,4.885153169791673,13.262563423439412,2,2,1186.9888099805726,"(-53.34129696239448, 173.38500066520066)","(58.125710899691484, -98.34213087293534)","[(-6.0270201042067555, -28.127209478505563), (78.2834094826508, 34.415297427600024), (61.61729450990478, 40.55268936775437)]",13
1,3000,10,8.046274427543068,0,3818,3.1285214054959742,0.4803754248241594,2.842631114962458,0.6233523481883574,16.202109733633748,5,1,623.188232826292,"(-84.38799653584122, 115.04266540176809)","(69.01113362963028, -55.29091148154154)","[(30.856826293824568, -95.66272418786365), (13.158214531805427, 49.73213808537827), (36.06155851458108, -14.529887382387471), (-28.561156329550563, -84.76612517054234)]",30
0,3000,23,7.981620357965061,2,7826,18.949570339002207,1.2260404565454797,0.7225557121130722,1.5346731310247697,9.410129854736228,1,2,1333.3318046995892,"(23.984198243090248, -18.42401572240786)","(-89.2059468183674, 48.29096977728008)","[(88.16719247591894, -150.9847610933919), (-67.13097594943869, -118.87008424073751), (-22.59942556404691, 106.33792298666702), (-48.83148346321426, 78.81811934021817)]",42
1,2000,40,8.843816775857594,2,8828,12.31896394654216,0.1405545644663413,0.8819882700955857,0.4699688143340214,5.210753774971772,3,1,1590.3053420686074,"(80.31432088985298, -10.761368506827779)","(-72.0943376507053, -78.25905248972522)","[(34.561064690311625, -83.98201055926772), (-13.85696679339793, -13.785454657139638)]",8
0,3000,45,9.360754069423233,2,6814,4.230127090107329,1.5225892835575079,2.709053877862551,2.9892762036287364,5.586813550300203,0,2,1945.1017993721366,"(86.13899555441307, 145.5234566277441)","(56.89132278598714, -120.05233199068729)","[(63.08594766110306, 159.5450451555833), (-7.854065904867497, 156.4214931088096), (-63.605554568900246, 116.43537570436962)]",28
1,1000,20,8.995402451999437,2,7801,6.040931691658253,0.997801650103604,0.9401410132443424,1.9728944119644343,11.134459298677447,0,0,960.0080490399888,"(29.605561426457115, 23.388537087117953)","(15.815705138898565, -152.25301259014861)","[(0.7524415527983024, -53.25094325449899), (-63.727947508785036, 148.59674004200144), (-18.64294986717077, -31.978177129481054), (-57.72442946425636, -150.1826002650643)]",47
1,3000,41,2.8034992799401044,2,3136,18.377358707729602,1.8414939366424536,0.6003505900598535,1.6951566253259815,13.794085534975666,2,1,658.4304114326328,"(56.25235834310479, -101.00217771393838)","(28.769379625032897, -126.51739311075102)","[(1.1770858716046888, -61.288567082722295), (-25.096611975691744, -47.070472261683534), (82.01754281101228, 160.06699200846094), (84.15686676210095, -162.53921068687183)]",24
0,2000,39,5.679321126501037,1,3518,6.340055713402211,0.8022464361669006,2.4004026139421883,4.32593976722896,12.0493033058058,3,0,794.7870478670809,"(-73.3664655268292, -16.365047287632905)","(22.552762750737898, 161.61225416131754)","[(-87.71326331048532, -105.89920189261946), (7.332718320346757, -159.28452230860574), (88.48983929232622, 153.3950288107505), (16.17458698351166, 64.19665693814773)]",25
1,2000,19,2.2069735321919364,2,8685,6.821855483004729,0.5633136012567117,2.8957784229117127,4.6407750096420495,16.727103519254943,2,0,952.3649942232936,"(-49.97933286536022, 87.85175116855214)","(46.50270623579527, 139.00664225822487)","[(-43.856130523280186, 33.11203771938128)]",12
1,1000,7,6.444013190652885,0,4392,3.274718549444051,1.1442537548409724,1.0154352541218625,0.17562381807495864,5.159351550324225,6,2,484.30809233457023,"(-85.14355501947772, 41.17898407098383)","(-25.942580731031768, -93.60320670448479)","[(34.16184996413163, 135.5599042303703), (-1.047943851788233, 105.48758631104062), (1.9427892259716657, 30.872723147788292), (66.08735953329273, 116.15212058583154)]",46
1,1000,37,7.0416940419779745,1,5459,7.446212921199374,1.8759488460608627,0.5584283970595016,2.4102045932779252,6.640195620139575,2,0,806.442679553185,"(77.90695422280425, -70.46189762900718)","(10.518138477184678, 167.95582995626341)","[(3.553865295461634, -168.71727567847847)]",1
1,1000,12,5.797844205215093,2,5665,9.343199014616134,0.1958562772241761,0.9993357358671047,2.4358292458632445,6.32888478860588,6,2,636.0741304625811,"(-48.31006036715296, -179.87353535607122)","(-24.070574202172736, 6.361438944393967)","[(0.38039287405813127, 92.6561874390693), (41.61842897099655, -43.65928503486563), (-36.556678962242465, -138.67415092817797)]",4
0,1000,8,8.042092343072648,0,2656,3.160603968577571,0.3424848599186774,0.7126845914370032,0.0522427338328002,14.105820172789063,7,2,329.9367387445812,"(-10.368140650651739, 145.93674097764648)","(37.26443696535419, -117.60980315517283)","[(52.112786598471814, 151.98700156451633), (-49.39517327837336, 6.182643300740921)]",39
0,2000,22,3.5701523649665114,1,6936,19.526819321750263,1.5263906710981405,1.2119248099550646,1.6079447097700545,18.04877866253545,0,1,850.6867040585265,"(6.166472682670971, -112.42347543184239)","(-86.41628485007033, -5.115029072841395)","[(77.6671442872721, 99.12196262690793), (75.44102119947587, -16.16254285372051), (55.969819736329015, -88.67206806098646)]",18
1,3000,14,6.376616698244695,2,5629,15.529578532125385,0.4108748891312559,0.34015924166575384,1.8036533177099305,17.34296684612336,7,2,830.7179013262771,"(53.739530289201326, -3.4984972108900365)","(-20.3056131372485, -65.66863773737498)","[(-27.929462202336317, -107.92806348704188), (45.47749301847347, -74.3591729319381), (-80.52674843282949, 76.03043443934229), (85.2266310370616, -88.54038222521447)]",41
1,3000,41,2.0046284252449205,1,7043,19.478363066682032,1.7047817658987336,0.10662569872406868,3.339612544821274,5.565496391872391,6,1,950.8692963051253,"(52.88143531903202, -15.309588506284769)","(81.49920008352936, 147.8473432664619)","[(36.75119278080328, 18.903812686286614)]",43
0,3000,5,3.4289872624805326,0,9575,3.6067892113882705,1.012031611708541,2.812071014408134,0.39721819052104923,15.637702725771263,4,2,1008.934808937208,"(-61.07230435587114, 62.9015517504084)","(-80.25887001683614, 93.60218150495655)","[(-64.5236521656113, 3.0269930270175394), (84.59609580006605, 62.66680304111918), (-73.44011590007362, -105.01653929314404)]",9
1,2000,27,7.662437570866435,0,2805,14.308853036423507,0.015849898298584852,0.09037317073110351,4.868758545752416,14.54834153787176,7,2,694.2716288267875,"(77.87363734362481, 148.95888992071013)","(10.652618970114517, -23.42725353790854)","[(-9.604281234935513, -117.55842888458636)]",46
